city,month,avg_temp,max_temp,min_temp,avg_score,rain_probability,recommendation,season,temp_range,comfort_index
Houston,2016-05-31,297.0839999718374,304.87,286.32,1.8884408602150538,0.10752688172043011,⭐️⭐️,Printemps,18.55000000000001,175.02459353148953
Houston,2016-06-30,300.55588281232775,308.58,294.24,1.7930555555555556,0.2013888888888889,⭐️,Été,14.339999999999975,174.29186302072998
Houston,2016-07-31,302.65240555737637,309.2,297.1,1.9274193548387097,0.06989247311827956,⭐️⭐️,Été,12.099999999999966,179.49466914087742
Houston,2016-08-31,301.37974620867743,310.825,296.49,1.6814516129032258,0.3077956989247312,⭐️,Été,14.33499999999998,171.59397675746453
Houston,2016-09-30,300.3322233866278,310.21,287.41,1.8041666666666667,0.19583333333333333,⭐️⭐️,Automne,22.799999999999955,174.32433403197666
Houston,2016-10-31,296.4826845073602,306.584,281.976,1.9193548387096775,0.08064516129032258,⭐️⭐️,Automne,24.608000000000004,175.47025586570646
Houston,2016-11-30,292.45987593956113,302.88,275.32,1.9291666666666667,0.06666666666666667,⭐️⭐️,Automne,27.560000000000002,173.47592556373667
Houston,2016-12-31,288.08429307172446,300.51,272.33,1.831989247311828,0.135752688172043,⭐️⭐️,Hiver,28.180000000000007,168.7779951978734
Houston,2017-01-31,288.29980913978494,300.715,267.57,1.8669354838709677,0.125,⭐️⭐️,Hiver,33.14499999999998,169.22988548387096
Houston,2017-02-28,291.464921576,303.06,274.381,1.869047619047619,0.13095238095238096,⭐️⭐️,Hiver,28.67900000000003,170.95038151702857
Houston,2017-03-31,293.0850693070551,302.15,279.69,1.907258064516129,0.06989247311827956,⭐️⭐️,Printemps,22.45999999999998,173.75426739068467
Houston,2017-04-30,295.06779840714444,305.05,282.14,1.9305555555555556,0.0625,⭐️⭐️,Printemps,22.910000000000025,175.16567904428666
Houston,2017-05-31,297.2169758064516,305.61,283.03,1.903225806451613,0.09408602150537634,⭐️⭐️,Printemps,22.58000000000004,175.50760483870968
Houston,2017-06-30,300.2967333333333,307.42,293.15,1.863888888888889,0.12916666666666668,⭐️⭐️,Été,14.270000000000039,176.30303999999998
Houston,2017-07-31,302.04380128445433,310.37,295.88,1.935483870967742,0.06182795698924731,⭐️⭐️,Été,14.490000000000009,179.37144206099518
Houston,2017-08-31,301.36103897849466,309.15,295.0,1.9086021505376345,0.08870967741935484,⭐️⭐️,Été,14.149999999999977,178.15533306451616
Houston,2017-09-30,299.2874270628486,306.65,289.03,1.9694444444444446,0.030555555555555555,⭐️⭐️,Automne,17.620000000000005,178.6557895710425
Houston,2017-10-31,295.3516922176129,306.85,275.7,1.9422043010752688,0.056451612903225805,⭐️⭐️,Automne,31.150000000000034,175.51746694347096
